row,col,val,type
2130,10147,0.5037959999999999,2
2130,10190,0.0068895591984,2
2130,10251,0.320256,2
2130,10455,0.0115678675152,2
2130,10609,0.0555952,2
2130,11023,0.464994,2
2130,11232,0.0470104,2
2130,11233,0.0470104,2
2130,11273,0.0145350281664,2
2130,11366,0.031702607,2
2131,9549,0.3264375,2
2131,10347,1.0,2
2132,8636,0.166176,2
2132,13815,1.0,2
2132,14425,0.0717119999999999,2
2133,15201,0.481062,2
2134,10329,1.0,2
2134,11259,0.404055,2
2135,7783,0.0294441259775999,2
2135,8806,0.522852,2
2135,8808,0.0340728082992,2
2135,8869,0.016172527,2
2135,8870,0.016551278,2
2135,9560,0.0500496,2
2135,9564,0.0025357129343999,2
2135,10147,0.0321611275296,2
2135,10251,0.154752,2
2135,11023,0.0296841009744,2
2136,9417,1.0,2
2138,10160,0.56094,2
2139,11971,0.0297149999999999,2
2140,8916,1.0,2
2140,11146,0.1298296,2
2140,12461,0.0203258625168,2
2141,9385,0.017865,2
2143,8428,0.061428,2
2143,8498,0.0220863821951999,2
2143,9825,0.491334,2
2143,10424,0.444126,2
2143,13086,0.01191134991,2
2144,11598,0.4787519999999999,2
2145,8816,0.481506,2
2146,9201,0.068672,2
2146,9496,0.3044099999999999,2
2146,11696,0.0200615421312,2
2146,13531,0.0062042427311999,2
2146,15295,0.028579884288,2
2148,14271,0.343692,2
2149,7867,1.0,2
2151,11295,0.408345,2
2152,9612,0.0085472923008,2
2152,10065,0.084396,2
2152,10308,1.0,2
2152,10413,0.0454952,2
2152,11422,0.0455688,2
2152,12232,0.0103071195408,2
2152,14992,0.0237796131168,2
2152,15435,0.0226298584224,2
2153,12089,0.027424436,2
2154,12289,0.0299880708096,2
2156,9046,1.0,2
2157,9364,0.565698,2
2157,13011,0.0479608302576,2
2158,10016,0.41473,2
2158,10656,1.0,2
2159,7074,0.085208,2
2159,7479,1.0,2
2159,12330,0.2205025,2
2159,13274,0.049572,2
2159,15486,0.0211426610399999,2
2160,7692,0.0038976494879999,2
2160,8480,0.007407889128,2
2160,8778,0.0449208,2
2160,10059,1.0,2
2160,10093,0.268518,2
2160,10350,0.0773184,2
2160,10946,0.0253822285152,2
2160,11836,0.0228365283264,2
2160,12054,0.0121135226111999,2
2160,14225,0.514008,2
2160,15026,0.0211476726528,2
2160,15198,0.0152319245472,2
2161,8912,1.0,2
2162,10082,0.082782,2
2163,8480,1.0,2
2163,8778,0.25448,2
2163,10946,0.143792397,2
2163,12054,0.52776,2
2163,15198,0.375936,2
2164,8349,0.003909914,2
2165,10135,0.411534,2
2165,10186,0.335376,2
2165,10187,0.325752,2
2165,12060,0.47091,2
2166,7113,0.588486,2
2167,10936,0.367325,2
2167,11513,0.2806349999999999,2
2168,7736,0.1697459999999999,2
2168,8166,0.2252025,2
2169,7578,0.1264248,2
2169,8289,1.0,2
2171,8738,0.299664,2
2171,11343,0.0555832,2
2171,13643,0.0071809047743999,2
2172,9798,0.35169,2
2172,11631,0.0566392,2
2173,9558,1.0,2
2173,13538,0.0264059999999999,2
2174,7148,1.0,2
2176,7463,0.00975953448,2
2176,8304,0.05724,2
2176,8390,1.0,2
2176,10894,0.1185864,2
2177,7576,1.0,2
2177,9487,0.0588704,2
2177,12238,0.015439351,2
2178,8149,1.0,2
2179,7352,0.0937728,2
2179,7857,0.00040416192,2
2179,11177,0.0561336,2
2179,12512,0.0153808022016,2
2179,13227,0.0019005090816,2
2179,13662,0.0479434070016,2
2180,7336,0.3288875,2
2181,10965,1.0,2
2183,10228,0.585312,2
2183,10475,0.0681839999999999,2
2183,13596,0.00231,2
2183,13947,0.45267,2
2184,9791,1.0,2
2184,10289,0.1687624999999999,2
2184,14885,0.2318699999999999,2
2185,8048,1.0,2
2185,11500,0.18151,2
2186,10352,1.0,2
2186,10435,0.275835,2
2187,10798,0.0026134287504,2
2189,13018,0.1497839999999999,2
2190,7951,1.0,2
2191,10967,0.378726,2
2191,11094,1.0,2
2191,11124,0.002238,2
2191,11160,0.46302,2
2191,11937,0.104478,2
2192,8542,0.1511904,2
2193,6713,0.0273631965696,2
2193,9148,0.366155,2
2193,9499,0.0277642197072,2
2193,11455,0.0692283019775999,2
2193,14047,0.0896008,2
2193,15416,0.0097862170032,2
2194,7105,0.55794,2
2194,8248,0.330816,2
2194,8284,0.0065144653055999,2
2194,8285,0.0072748603199999,2
2194,9914,0.042432,2
2194,10703,0.0687528,2
2194,12155,0.0321387713712,2
2194,12163,0.1210339646592,2
2195,10798,0.156024,2
2196,10819,1.0,2
2197,7531,0.577482,2
2197,8681,1.0,2
2197,9096,0.0111649343904,2
2197,9123,0.008951707,2
2197,9781,0.019803417,2
2199,10047,1.0,2
2199,11802,0.160728,2
2200,9612,0.074514,2
2200,10065,0.0145137973823999,2
2200,10308,1.0,2
2200,10413,0.103464,2
2200,11422,0.1060392,2
2200,12232,0.023440183,2
2200,14992,0.054078977376,2
2200,15435,0.051464235,2
2201,9606,1.0,2
2202,9414,0.6235232,2
2202,9502,0.4903079999999999,2
2202,10829,0.4410659999999999,2
2202,13540,0.4548959999999999,2
2202,14073,0.0538509748224,2
2203,10233,0.013872263616,2
2203,10341,0.5768759999999999,2
2204,9918,1.0,2
2204,11142,0.33285,2
2205,12162,0.5211359999999999,2
2206,8731,1.0,2
2206,12528,0.3312125,2
2206,13957,0.0075689513279999,2
2207,8238,0.331206,2
2207,10036,1.0,2
2207,14908,0.492168,2
2208,8039,0.7042704,2
2208,9094,0.4573199999999999,2
2208,14411,1.0,2
2209,14130,0.114456,2
2210,7154,0.4563525,2
2210,10222,0.055116,2
2210,13496,0.008406451776,2
2211,9102,1.0,2
2212,13300,0.522726,2
2213,7423,0.0108567568512,2
2213,8070,0.4901325,2
2213,10939,0.0495688,2
2214,8021,0.4635539999999999,2
2214,9288,0.3133375,2
2215,9101,1.0,2
2215,15339,0.503772,2
2217,7862,0.033322261,2
2217,8288,0.0731847980351999,2
2217,8581,1.0,2
2217,9503,0.01768379472,2
2217,9854,0.0962999999999999,2
2219,6702,1.0,2
2219,9218,0.0669959999999999,2
2220,9957,0.4442939999999999,2
2221,9286,0.2595416,2
2221,9738,0.0455648,2
2221,10970,0.016327121,2
2221,14609,0.0014579824703999,2
2222,11102,1.0,2
2223,9921,1.0,2
2223,10499,0.010693151616,2
2226,13962,0.53109,2
2227,7937,0.0163839583007999,2
2227,8425,0.0718992,2
2227,12245,0.0071490812543999,2
2227,13454,0.0278375008608,2
2227,14876,0.0141048974592,2
2227,15133,0.0113525960831999,2
2228,7717,0.053538,2
2228,8134,0.0248614039584,2
2228,9208,0.176304,2
2228,11081,1.0,2
2228,11353,0.3520025,2
2230,12382,0.4849559999999999,2
2230,13995,0.229242,2
2231,7785,0.5449499999999999,2
2233,9992,1.0,2
2233,14330,0.416304,2
2233,15065,0.533682,2
2235,9335,0.402546,2
2235,9336,1.0,2
2235,12337,0.2371525,2
2236,11428,1.0,2
2237,10385,0.0463472,2
2237,10833,1.0,2
2237,11452,1.0,2
2237,14026,0.00260007792,2
2238,8406,0.0037935408095999,2
2238,9504,0.590718,2
2238,9505,0.354615,2
2238,11743,0.07914,2
2239,11210,0.565788,2
2240,8833,0.0277379999999999,2
2240,9299,0.017093052,2
2240,10236,0.018480092,2
2240,11207,0.5950679999999999,2
2240,11544,0.0097925030736,2
2240,11559,0.0051839438352,2
2240,12936,0.4501199999999999,2
2240,12949,0.29295,2
2240,12952,0.429606,2
2240,12953,0.4224179999999999,2
2241,10666,1.0,2
2242,10953,0.3131099999999999,2
2242,10954,1.0,2
2244,11585,1.0,2
2245,8397,1.0,2
2246,7330,0.0644286017087999,2
2246,7502,0.0075813395807999,2
2246,7807,1.0,2
2246,10195,0.026178106,2
2246,10974,0.0060088457615999,2
2246,11175,0.0045724431983999,2
2246,11246,0.22009,2
2246,12216,0.0740073954816,2
2246,12440,0.0753279803136,2
2247,7163,0.0594419999999999,2
2247,8250,1.0,2
2247,9205,0.2539675,2
2248,7991,1.0,2
2248,9122,0.143892,2
2248,11728,0.01935,2
2249,13975,0.0085679999999999,2
2251,7541,1.0,2
2251,7774,0.198096,2
2251,9785,0.271974,2
2252,10798,1.0,2
2252,10969,0.2652575,2
2254,8349,0.435954,2
2255,8007,0.0580392,2
2255,8018,0.07256,2
2255,8347,1.0,2
2255,9252,0.0773888,2
2255,10035,0.1587116125632,2
2255,10689,0.0437584,2
2255,10874,0.7015312,2
2255,11337,0.0213039848303999,2
2255,12291,0.0058561866719999,2
2255,12668,0.0261948856,2
2255,12739,0.203472,2
2255,12803,0.2396374456704,2
2255,13033,0.0271111550256,2
2255,13395,0.047478,2
2255,14409,0.0094175978496,2
2255,14789,0.0155680382399999,2
2256,8897,1.0,2
2256,11319,0.5222519999999999,2
2256,13620,0.0877799999999999,2
2256,14141,0.260874,2
2257,7723,0.27702,2
2257,11134,0.468456,2
2257,13656,0.549234,2
2258,11067,1.0,2
2259,10291,1.0,2
2259,11386,0.39534,2
2259,12149,0.284226,2
2260,8240,1.0,2
2262,8743,1.0,2
2264,7060,0.1712999999999999,2
2265,7737,0.2899799999999999,2
2266,9598,1.0,2
2266,9949,0.3553825,2
2266,12986,0.0105903243359999,2
2266,13502,0.004929788952,2
2266,13609,0.437952,2
2266,15302,0.018988409,2
2267,8564,0.685612,2
2268,7105,1.0,2
2268,8248,0.1616679266304,2
2268,8285,0.008146088,2
2268,9914,0.0475136,2
2268,12163,0.247668,2
2269,6717,1.0,2
2269,7059,0.0737576,2
2269,7415,0.0151740035327999,2
2269,8081,0.0236266069,2
2269,8374,0.405524,2
2269,8471,0.038487825648,2
2269,9786,0.5735304,2
2269,10299,0.5889288,2
2269,10962,0.0653248,2
2269,12827,0.451698,2
2270,10798,1.0,2
2270,10969,0.29242,2
2271,8231,0.242693642,2
2271,9691,0.0230842750799999,2
2271,10140,0.038177641,2
2271,12465,0.7928768,2
2272,8642,0.549528,2
2272,8675,0.5394359999999999,2
2272,10376,1.0,2
2273,14766,0.01203,2
2275,8600,0.4059125,2
2276,10105,1.0,2
2277,13018,0.03813,2
2277,13517,0.2936925,2
2278,7703,0.335946,2
2278,11305,1.0,2
2278,11863,0.519696,2
2278,13130,0.07122,2
2278,14882,0.479634,2
2279,9498,1.0,2
2279,12662,0.16332,2
2279,12670,0.3605775,2
2279,14069,0.0033685318848,2
2280,8633,1.0,2
2281,8428,1.0,2
2281,9825,0.0402207892992,2
2281,10424,0.028279451,2
2281,10678,0.019175747712,2
2281,13086,0.1939075,2
2283,8197,1.0,2
2284,7973,0.3052525,2
2285,8212,0.2511025,2
2285,9186,0.493884,2
2287,7886,0.3095159999999999,2
2287,8785,0.0062219999999999,2
2287,10619,0.0447376,2
2287,10757,1.0,2
2287,13600,0.18460756,2
2288,9736,0.007977984632,2
2288,10881,0.0270563100192,2
2288,11058,0.0418752,2
2288,11504,0.2463099999999999,2
2289,9495,1.0,2
2290,8640,1.0,2
2290,15015,0.371665,2
2292,10421,1.0,2
2292,13773,0.126815,2
2294,9443,1.0,2
2295,9019,0.5216459999999999,2
2295,10285,1.0,2
2295,10945,0.3630875,2
2297,7328,0.14007,2
2297,10007,0.424165,2
2298,11932,0.07194,2
2299,11114,0.0450599999999999,2
2299,11275,0.065997399,2
2299,12926,0.049611066148,2
2300,8382,0.2563739999999999,2
2300,9834,0.0677072,2
2301,7081,1.0,2
2301,8482,0.0438864,2
2301,11737,0.0199993298735999,2
2301,11828,0.017254826,2
2301,12418,0.0226642034975999,2
2301,12470,0.007143652824,2
2302,8608,1.0,2
2304,9002,1.0,2
2304,9516,0.545196,2
2304,12976,0.35628,2
2304,13771,0.135594,2
2305,9688,1.0,2
2305,10314,0.152298,2
2306,8684,1.0,2
2307,7540,0.062148,2
2307,7838,0.0067332156479999,2
2307,7940,0.013758449,2
2307,9601,0.057264,2
2307,10078,0.027426981,2
2307,10548,1.0,2
2307,13186,0.024571081872,2
2307,15404,0.029370150432,2
2308,6701,0.29896,2
2308,7860,0.055436,2
2308,11341,0.0151533197279999,2
2308,12804,0.0293250896399999,2
2309,8737,1.0,2
2310,9080,0.5022,2
2310,9430,1.0,2
2310,14862,0.346134,2
2311,11957,0.489924,2
2311,11958,0.470634,2
2312,8548,0.351195,2
2312,10754,0.4867019999999999,2
2313,9672,1.0,2
2313,10391,0.3566175,2
2314,8392,1.0,2
2315,10794,1.0,2
2315,15175,0.082782,2
2317,8384,1.0,2
2317,9500,0.0403768,2
2317,12009,0.2016649999999999,2
2317,12609,0.1617599999999999,2
2318,7918,0.107724,2
2318,11297,0.5947319999999999,2
2319,9579,0.373545,2
2320,6708,0.454074,2
2320,7444,0.298962,2
2320,11129,1.0,2
2320,12905,0.563682,2
2320,13357,0.03132,2
2320,14224,0.175272,2
2320,15433,0.4726319999999999,2
2321,8570,1.0,2
2321,10174,0.2528875,2
2322,9251,1.0,2
2323,7781,1.0,2
2323,8234,0.518172,2
2324,8412,0.0216629066016,2
2324,10489,0.2675123572464,2
2324,10690,0.5635979999999999,2
2324,11579,0.5177064,2
2324,12205,0.2442,2
2324,15250,0.2892119999999999,2
2325,9137,1.0,2
2326,10208,1.0,2
2326,11333,0.37305,2
2327,10344,1.0,2
2328,8981,1.0,2
2330,9232,1.0,2
2331,8797,0.559302,2
2331,11858,0.414702,2
2332,7697,0.583788,2
2333,9013,0.0406979999999999,2
2333,9014,1.0,2
2333,13626,0.3566725,2
2334,11000,1.0,2
2335,8739,1.0,2
2336,9129,0.46692,2
2336,11694,0.4579859999999999,2
2337,8284,1.0,2
2337,8285,0.00963,2
2337,9914,0.0561688,2
2337,10703,0.253328,2
2337,11119,0.0114921740591999,2
2337,12155,0.271476,2
2337,13509,0.1967625,2
2338,13005,0.242634,2
2340,7551,0.205008,2
2340,7552,0.241116,2
2340,10494,0.5823,2
2340,12212,0.464868,2
2341,8449,1.0,2
2342,15538,0.3417659999999999,2
2343,9137,1.0,2
2344,9572,1.0,2
2345,9328,1.0,2
2349,10271,1.0,2
2349,14806,0.251567351016,2
2350,7795,0.0433319999999999,2
2350,10116,1.0,2
2350,12773,0.30239,2
2351,14604,0.04395,2
2354,7583,1.0,2
2354,15533,0.356064,2
2355,7323,0.5649959999999999,2
2355,10177,0.540174,2
2355,10648,0.32697,2
2356,13187,0.0074293976064,2
2356,13200,0.0438592,2
2357,8191,1.0,2
2357,11354,0.572106,2
2358,9825,0.203802,2
2358,10424,1.0,2
2358,15290,0.1934639999999999,2
2359,11438,1.0,2
2361,8762,0.2368319999999999,2
2361,9137,0.5565479999999999,2
2361,10883,0.591156,2
2361,15141,0.0009083505551999,2
2362,10569,0.22225,2
2363,9370,0.019344348096,2
2363,9612,0.0079014049488,2
2363,10065,0.136872,2
2363,10308,0.1060392,2
2363,10413,0.7908232000000001,2
2363,11422,1.0,2
2363,12232,0.189372,2
2363,14962,0.017373329,2
2363,14992,0.4855019999999999,2
2363,15435,0.46023,2
2364,7603,0.0254059149599999,2
2364,8174,0.044639336,2
2364,8871,0.0242365836768,2
2364,8872,0.0209893081919999,2
2364,8987,0.036699307,2
2364,9029,0.034164981,2
2364,9203,0.0166228275359999,2
2364,9931,0.2097839999999999,2
2364,10151,0.013124039472,2
2364,10564,0.0586613257919999,2
2364,10834,0.390185,2
2364,11028,0.023923221,2
2364,11342,0.067528,2
2364,11600,0.108252,2
2365,7155,0.06524,2
2365,7352,0.1033592,2
2365,7857,0.00041773248,2
2365,10197,0.58902,2
2365,11177,0.0580184,2
2365,12512,0.0169531827024,2
2365,13227,0.0018628676784,2
2365,13662,0.0528446649024,2
2367,11441,0.2468699999999999,2
2368,10636,1.0,2
2368,13506,0.000834,2
2368,14413,0.2779919999999999,2
2370,14868,0.3513659999999999,2
2371,8499,1.0,2
2371,13742,0.25912,2
2372,7812,0.4060919999999999,2
2372,8008,1.0,2
2372,14322,0.2313839999999999,2
2374,8494,1.0,2
2375,7826,1.0,2
2377,7725,0.569958,2
2377,8330,1.0,2
2377,15460,0.060555,2
2378,8241,1.0,2
2379,8677,0.3442079999999999,2
2379,10670,1.0,2
2380,7928,0.5868544,2
2380,9644,0.7688816,2
2380,13474,0.0416459999999999,2
2381,9261,0.536682,2
2381,9500,0.101632,2
2381,10924,0.0339993900144,2
2381,12009,0.009064366128,2
2384,11264,1.0,2
2386,10462,1.0,2
2387,8454,0.021042,2
2387,9112,0.42893,2
2387,9874,0.453306,2
2388,7089,0.3998725,2
2388,9597,0.47241,2
2388,10353,0.0005393966399999,2
2389,7579,0.02964893568,2
2389,7611,1.0,2
2389,10658,0.02594740512,2
2389,13890,0.0065692536,2
2389,14345,0.019237196,2
2390,8340,0.0225814941504,2
2390,9650,0.0411024,2
2390,9791,1.0,2
2390,10289,0.1438749999999999,2
2390,12985,0.0118266401664,2
2390,13382,0.0090075909599999,2
2390,13414,0.0218929467456,2
2390,13511,0.00152900928,2
2390,14885,0.2915999999999999,2
2390,15306,0.0143645489568,2
2391,10640,0.2463699999999999,2
2393,8454,0.3772919999999999,2
2393,9112,0.4226324999999999,2
2393,9874,0.097056,2
2394,7061,0.0046895080031999,2
2394,7332,1.0,2
2394,8232,0.01602033,2
2394,8504,0.0223936605504,2
2394,8568,0.1364015999999999,2
2394,8993,0.046836,2
2394,9439,0.02302775892,2
2394,9608,0.0264004287119999,2
2394,10250,0.0759592,2
2394,10326,0.175048,2
2394,10797,0.02356483,2
2394,11157,0.0187784815104,2
2394,11776,0.0740537063039999,2
2394,12563,0.005694567,2
2394,12847,0.4729379999999999,2
2394,12880,0.0302114867184,2
2394,13225,0.0167562956832,2
2395,11588,0.2713649999999999,2
2395,13634,0.058806,2
2397,10491,0.0240548450688,2
2397,11264,0.2917325,2
2399,9654,1.0,2
2399,10010,0.483324,2
2400,7885,0.569982,2
2400,8107,0.378102,2
2400,8761,0.0070984592419999,2
2401,11515,0.4043825,2
2402,11591,0.3971375,2
2402,13872,0.049956,2
2403,10702,0.0506832,2
2403,12549,0.38641,2
2403,15277,0.2343299999999999,2
2404,9856,1.0,2
2405,10550,0.4767,2
2405,10575,0.426174,2
2406,13975,0.0066900399743999,2
2408,7361,0.1234199999999999,2
2408,11127,1.0,2
2409,7340,0.144732,2
2410,7461,0.016672889,2
2410,9541,1.0,2
2410,12124,0.274854,2
2411,8818,0.063024,2
2411,9982,0.0617976,2
2411,10702,0.0557088,2
2411,11663,0.018603582,2
2412,9347,1.0,2
2413,11598,0.530532,2
2414,7539,1.0,2
2415,7347,0.0004658408831999,2
2415,8357,0.0137374102656,2
2415,8961,0.0568512,2
2415,9637,0.0333804735024,2
2415,10562,0.1140168,2
2415,11534,0.0612488,2
2415,11817,0.0016277635583999,2
2415,13161,0.0292939452287999,2
2415,14633,0.0140218936704,2
2417,7838,0.0082153132415999,2
2417,8169,0.1213952,2
2417,8772,0.0496479661055999,2
2417,9601,0.0698688,2
2417,10078,0.0318768797088,2
2417,10417,1.0,2
2417,10785,0.459342,2
2417,12554,0.0593593393151999,2
2417,15159,0.072276,2
2418,9550,1.0,2
2418,10074,0.109554,2
2418,12002,0.226782,2
2418,13012,0.4529879999999999,2
2418,15069,0.32361,2
2419,7835,0.0972416,2
2419,7884,0.042768,2
2419,8606,0.0053762449599999,2
2419,8929,0.013139706,2
2419,9445,0.0271615039488,2
2419,10101,0.0471208,2
2419,10602,0.023492127,2
2419,10832,1.0,2
2419,11287,0.02682602,2
2419,12030,0.009000012,2
2419,13625,0.00599389632,2
2419,13822,0.01739289,2
2420,10197,0.3735239999999999,2
2421,9252,0.580896,2
2421,14409,0.11184,2
2422,8639,0.2537459999999999,2
2422,9408,1.0,2
2422,10472,1.0,2
2422,11602,0.564018,2
2423,8297,0.50325,2
2423,14561,0.52974,2
2425,9936,0.34368,2
2425,9989,1.0,2
2425,10649,0.1202623999999999,2
2425,11786,0.0039548290239999,2
2425,11896,0.214122,2
2426,8138,0.0500072,2
2426,11268,0.0278849116895999,2
2426,13814,0.0376102716864,2
2427,8809,1.0,2
2427,8810,0.3114419999999999,2
2427,8868,0.507312,2
2427,8883,0.4013775,2
2427,8886,0.0069963846047999,2
2427,10166,0.0119691973823999,2
2427,10453,0.0083866186895999,2
2427,11612,0.1560659999999999,2
2428,9154,0.504006,2
2428,9292,0.0787679999999999,2
2428,12318,0.340674,2
2428,12963,0.140088,2
2428,13065,0.284628,2
2428,13434,0.3205679999999999,2
2428,14323,0.338118,2
2428,14464,0.2140979999999999,2
2430,11141,0.542028,2
2430,15542,0.4970939999999999,2
2431,9561,0.198984,2
2431,14052,0.38264,2
2432,11087,1.0,2
2432,15212,0.004625353772,2
2434,10516,1.0,2
2434,10947,0.26087,2
2435,7979,1.0,2
2436,10319,1.0,2
2436,10465,0.2172549999999999,2
2436,10554,0.1699079999999999,2
2436,13978,0.1302599999999999,2
2438,7539,1.0,2
2439,11347,0.247452,2
2439,12928,0.023124591,2
2439,14565,0.0025287395999999,2
2440,8151,1.0,2
2440,8255,0.21951,2
2440,8786,0.13374,2
2440,9610,0.330306,2
2440,13204,0.452634,2
2440,14644,0.409086,2
2440,15039,0.460686,2
2441,9336,0.128478,2
2441,12337,0.128478,2
2443,10971,0.059844,2
2444,9787,1.0,2
2445,9792,1.0,2
2446,11318,1.0,2
2448,9008,0.168675737,2
2448,11361,0.466884,2
2449,10497,1.0,2
2449,10591,0.598938,2
2450,8608,1.0,2
2450,9708,0.47655,2
2451,9666,1.0,2
2453,10271,1.0,2
2453,14806,0.33153,2
2454,7581,1.0,2
2454,7856,0.0226076860799999,2
2454,8526,0.0014228661216,2
2454,9784,0.0611511999999999,2
2454,13091,0.1297056,2
2455,14324,0.043452,2
2455,14877,0.37131,2
2456,7775,1.0,2
2456,7792,0.2275625,2
2456,8130,0.040967945376,2
2457,9686,0.0431939999999999,2
2458,14981,0.2307,2
2459,11826,0.094158,2
2460,8039,0.512022,2
2460,9094,0.321385773,2
2460,14411,0.7556080000000001,2
2461,7451,1.0,2
2462,8834,1.0,2
2462,9065,0.33234,2
2463,8310,1.0,2
2464,11426,1.0,2
2464,15522,0.331464,2
2465,8410,0.0504224,2
2465,10414,0.022821682,2
2466,9077,0.29256,2
2467,7896,0.0018612873599999,2
2467,8173,1.0,2
2467,8394,1.0,2
2467,8646,0.23958,2
2467,10061,0.047814,2
2467,12092,0.0154679801087999,2
2467,12501,0.201318,2
2467,13253,0.0527879999999999,2
2467,14231,0.0128294347392,2
2467,14597,0.0244274963328,2
2467,14710,0.1201739999999999,2
2467,15279,0.011619890304,2
2469,11281,1.0,2
2469,12431,0.3408719999999999,2
2470,10807,1.0,2
2471,8039,0.386887919,2
2471,9094,0.425334,2
2471,14411,1.0,2
2472,9205,0.392148,2
2472,10001,0.20923,2
2473,7692,0.0429136,2
2473,8480,0.00693545496,2
2473,8778,0.042056,2
2473,10946,0.02376349,2
2473,11836,0.0047319968448,2
2473,12052,0.3709025,2
2473,12054,0.0113409891839999,2
2473,15198,0.014260516704,2
2474,10351,0.3693174999999999,2
2476,9490,1.0,2
2476,14030,0.0222423618624,2
2476,15487,0.009781270452,2
2478,9098,0.5382539999999999,2
2478,11103,0.1779312,2
2478,13044,0.0245406269664,2
2478,14005,0.4119125,2
2478,14754,0.062459189136,2
2482,13358,0.34623,2
2483,7490,0.0519496,2
2483,7500,0.0176285908999999,2
2483,7868,0.0098829341999999,2
2483,8211,1.0,2
2483,12311,0.014694745104,2
2483,14415,0.02199598,2
2483,14851,0.022283371,2
2484,8609,0.0274152332208,2
2484,8809,0.0466318807632,2
2484,8810,0.0612607810655999,2
2484,8868,0.0598747135103999,2
2484,8882,0.4475579999999999,2
2484,8883,0.10196,2
2484,8886,0.401995,2
2484,9595,0.117972,2
2484,9900,0.0145079196767999,2
2484,10166,0.0020123600591999,2
2484,10453,0.00124948836,2
2484,11612,0.0428914845407999,2
2485,8007,0.3136619999999999,2
2485,11337,0.0067199999999999,2
2485,13033,0.444642,2
2486,9801,1.0,2
2486,11851,0.523932,2
2487,7724,0.065536,2
2487,7725,1.0,2
2487,8330,0.4291439999999999,2
2487,8628,0.3319125,2
2487,10095,0.063176,2
2488,7778,0.0400503511584,2
2488,8195,0.0394496242272,2
2488,8571,0.01782750505,2
2488,8720,0.0858672,2
2488,10208,0.0444132502272,2
2488,10491,0.1593712568448,2
2488,11264,0.3911525,2
2488,11333,0.0411175147392,2
2488,12008,0.0284158478208,2
2489,7437,1.0,2
2489,9473,0.41553,2
2490,7541,0.368105,2
2490,7774,1.0,2
2491,10613,1.0,2
2492,9799,1.0,2
2493,9654,1.0,2
2493,10010,0.560124,2
2494,13874,0.168816,2
2496,8430,0.0003256670448,2
2496,9384,0.419874,2
2496,10698,1.0,2
2497,8551,1.0,2
2499,11652,0.28785,2
2500,9933,0.5907119999999999,2
2500,12415,0.3661919999999999,2
2500,13932,0.166044,2
2501,9801,1.0,2
2501,10146,0.0005738691839999,2
2501,11441,0.01069948,2
2501,11851,0.4164179999999999,2
2501,12096,0.0272716690176,2
2502,9741,0.4356575,2
2503,7643,1.0,2
2504,11030,0.193128,2
2504,11139,1.0,2
2504,13789,0.183078,2
2505,8511,1.0,2
2506,9212,1.0,2
2506,10422,0.5075879999999999,2
2507,7513,0.202152,2
2507,9763,1.0,2
2508,8780,1.0,2
2509,7753,1.0,2
2509,10802,0.50373,2
2510,9282,1.0,2
2511,9977,0.0202115127648,2
2511,10004,0.0561328,2
2511,11536,1.0,2
2511,11864,0.0314591786976,2
2512,8313,0.0540135999999999,2
2512,8407,0.018725345424,2
2512,8723,0.2006025,2
2512,8998,1.0,2
2512,11381,0.2117279999999999,2
2512,14235,0.0167078918539999,2
2513,8685,0.0764519999999999,2
2513,8767,0.579276,2
2513,8768,0.451206,2
2513,12620,0.224232,2
2514,9774,0.090864,2
2514,10309,1.0,2
2515,9960,1.0,2
2516,13223,0.3334074999999999,2
2517,8083,1.0,2
2517,13911,0.46128,2
2517,15022,0.279795,2
2518,8711,1.0,2
2518,13992,0.2009075,2
2520,7074,1.0,2
2520,7479,0.111868,2
2520,12330,0.286734,2
2520,13274,0.004223930976,2
2520,15486,0.2481299999999999,2
2521,13017,0.001434138552,2
2523,11148,0.15909,2
2524,14023,1.0,2
2525,7832,0.245064,2
2525,8012,0.4668875,2
2525,8891,0.171894,2
2525,9803,0.250032,2
2525,12840,0.217476,2
2525,13590,0.037429930296,2
2525,14039,0.28782,2
2526,11162,0.2582299999999999,2
2527,10348,1.0,2
2528,10794,1.0,2
2529,9370,0.298112,2
2530,7071,1.0,2
2530,9075,0.1853399999999999,2
2531,7100,1.0,2
2531,11405,0.309642,2
2532,8454,1.0,2
2532,9112,0.067506,2
2533,9521,1.0,2
2533,12580,0.505536,2
2533,13357,0.32793,2
2533,14186,0.299808,2
2533,14363,0.24195,2
2535,10256,1.0,2
2536,8731,0.3752225,2
2536,12528,0.492264,2
2537,10261,0.2070599999999999,2
2537,10917,1.0,2
2537,11206,0.366612,2
2538,8609,0.0282442220544,2
2538,8692,0.060624,2
2538,8881,0.4049325,2
2538,8882,0.0047912291327999,2
2538,9299,0.014762981718,2
2538,9595,0.0247152356352,2
2538,9900,0.0149466138624,2
2538,10480,0.2341849999999999,2
2539,12149,0.1620825,2
2539,14634,0.5781959999999999,2
2539,15141,0.092238,2
2540,9581,1.0,2
2541,6728,0.0542272,2
2541,7133,0.0403912,2
2541,7452,1.0,2
2541,8500,0.0125711024976,2
2541,8960,0.0026517630623999,2
2541,9738,0.00880508952,2
2541,10152,0.133205,2
2541,10704,0.0434136,2
2541,10970,0.057336,2
2541,12355,0.4070879999999999,2
2541,12910,0.014107636,2
2541,14459,0.0143884692,2
2542,9227,1.0,2
2543,8224,1.0,2
2543,14232,0.0801419999999999,2
2544,8402,1.0,2
2544,9236,0.3716475,2
2545,9553,0.0574168,2
