row,col,val,type
613,3826,0.00602,4
613,4783,0.004935,4
613,5169,0.00256,4
613,6617,0.004093,4
613,6694,0.003249,4
614,615,0.013493,4
614,616,0.013481,4
614,3236,0.002287,4
614,3552,0.004537,4
614,5688,0.001122,4
615,616,0.976262,4
615,1665,0.001265,4
615,1947,0.004009,4
615,2950,0.001537,4
615,3236,0.00256,4
615,3261,0.006675,4
615,3510,0.005317,4
615,3552,0.020849,4
615,6674,0.036203,4
616,1665,0.001206,4
616,1947,0.003529,4
616,2950,0.001505,4
616,3236,0.002977,4
616,3261,0.005915,4
616,3510,0.00541,4
616,3552,0.01993,4
616,6674,0.032932,4
617,618,0.231676,4
617,621,0.212285,4
617,2017,0.003268,4
617,2997,0.013451,4
617,3677,0.00168,4
617,5621,0.001407,4
618,621,0.916305,4
618,1105,0.013208,4
618,2997,0.003864,4
618,3305,0.008561,4
618,3791,0.015998,4
618,5409,0.006873,4
618,6252,0.015998,4
619,620,0.873965,4
619,2017,0.004981,4
619,2087,0.003751,4
619,2997,0.001062,4
619,3677,0.004582,4
619,4177,0.002771,4
619,5621,0.001399,4
620,2017,0.003503,4
620,2087,0.004649,4
620,3677,0.005273,4
620,4177,0.003264,4
620,5621,0.001489,4
621,1105,0.014473,4
621,1598,0.005789,4
621,2997,0.002345,4
621,3305,0.009405,4
621,3791,0.017515,4
621,6252,0.017515,4
622,623,0.673566,4
622,624,0.683517,4
622,625,0.670983,4
622,626,0.681295,4
622,627,0.677224,4
622,628,0.647829,4
622,629,0.584717,4
622,630,0.572515,4
622,631,0.410339,4
622,632,0.421186,4
622,633,0.419251,4
622,634,0.411826,4
622,635,0.421186,4
622,636,0.421186,4
622,637,0.421186,4
622,638,0.419028,4
622,639,0.040556,4
622,640,0.043532,4
622,641,0.043534,4
622,642,0.040556,4
622,644,0.034306,4
622,645,0.058337,4
622,646,0.053523,4
622,647,0.055795,4
622,648,0.046192,4
622,649,0.034278,4
622,650,0.034278,4
622,1039,0.008602,4
622,2811,0.003318,4
622,3639,0.011393,4
622,4265,0.093886,4
623,624,0.984039,4
623,625,0.964589,4
623,626,0.980524,4
623,627,0.930038,4
623,628,0.829035,4
623,629,0.501124,4
623,630,0.479962,4
623,631,0.512278,4
623,632,0.538006,4
623,633,0.533733,4
623,634,0.523661,4
623,635,0.538006,4
623,636,0.538006,4
623,637,0.534886,4
623,638,0.528281,4
623,639,0.026749,4
623,640,0.029584,4
623,641,0.029968,4
623,642,0.026749,4
623,644,0.023504,4
623,645,0.044232,4
623,646,0.041706,4
623,647,0.041902,4
623,648,0.032953,4
623,649,0.028298,4
623,650,0.028298,4
623,1039,0.007531,4
623,2811,0.001018,4
623,3639,0.010452,4
623,4265,0.072625,4
624,625,0.976786,4
624,626,0.996338,4
624,627,0.948693,4
624,628,0.843048,4
624,629,0.512263,4
624,630,0.493104,4
624,631,0.52466,4
624,632,0.551022,4
624,633,0.546713,4
624,634,0.5362,4
624,635,0.551022,4
624,636,0.551022,4
624,637,0.547819,4
624,638,0.541005,4
624,639,0.027944,4
624,640,0.030935,4
624,641,0.03134,4
624,642,0.027944,4
624,644,0.024604,4
624,645,0.044801,4
624,646,0.042037,4
624,647,0.042211,4
624,648,0.032676,4
624,649,0.025512,4
624,650,0.025513,4
624,1039,0.007163,4
624,2811,0.001307,4
624,3639,0.010452,4
624,4265,0.072482,4
625,626,0.980433,4
625,627,0.933373,4
625,628,0.832004,4
625,629,0.502923,4
625,630,0.48413,4
625,631,0.514113,4
625,632,0.539934,4
625,633,0.535644,4
625,634,0.525539,4
625,635,0.539934,4
625,636,0.539934,4
625,637,0.536802,4
625,638,0.530174,4
625,639,0.026845,4
625,640,0.02969,4
625,641,0.030075,4
625,642,0.026845,4
625,644,0.023588,4
625,645,0.042973,4
625,646,0.040357,4
625,647,0.040534,4
625,648,0.031408,4
625,649,0.024544,4
625,650,0.024544,4
625,1039,0.007558,4
625,2811,0.001316,4
625,3639,0.010101,4
625,4265,0.073504,4
626,627,0.952221,4
626,628,0.846305,4
626,629,0.511195,4
626,630,0.492025,4
626,631,0.525567,4
626,632,0.552011,4
626,633,0.547714,4
626,634,0.537091,4
626,635,0.552011,4
626,636,0.552011,4
626,637,0.548795,4
626,638,0.54194,4
626,639,0.028208,4
626,640,0.031235,4
626,641,0.031643,4
626,642,0.028208,4
626,644,0.024848,4
626,645,0.04524,4
626,646,0.042441,4
626,647,0.042614,4
626,648,0.032981,4
626,649,0.025746,4
626,650,0.025746,4
626,1039,0.007079,4
626,2811,0.001401,4
626,3639,0.01036,4
626,4265,0.071871,4
627,628,0.840903,4
627,629,0.493937,4
627,630,0.477801,4
627,631,0.517115,4
627,632,0.536748,4
627,633,0.53863,4
627,634,0.522504,4
627,635,0.536748,4
627,636,0.536748,4
627,637,0.530528,4
627,638,0.523963,4
627,639,0.027873,4
627,640,0.031815,4
627,641,0.032187,4
627,642,0.027873,4
627,644,0.024501,4
627,645,0.044924,4
627,646,0.044092,4
627,647,0.04278,4
627,648,0.034158,4
627,649,0.029933,4
627,650,0.029933,4
627,1039,0.008041,4
627,2811,0.001288,4
627,3639,0.010262,4
627,4265,0.074796,4
628,629,0.524021,4
628,630,0.505319,4
628,631,0.568901,4
628,632,0.589182,4
628,633,0.586876,4
628,634,0.576469,4
628,635,0.589182,4
628,636,0.589182,4
628,637,0.589182,4
628,638,0.583261,4
628,639,0.033334,4
628,640,0.036522,4
628,641,0.036778,4
628,642,0.033334,4
628,644,0.02939,4
628,645,0.047213,4
628,646,0.043265,4
628,647,0.04362,4
628,648,0.034512,4
628,649,0.028713,4
628,650,0.028713,4
628,1039,0.008118,4
628,2811,0.001513,4
628,3639,0.009562,4
628,4265,0.085057,4
629,630,0.977554,4
629,631,0.678715,4
629,632,0.709072,4
629,633,0.695734,4
629,634,0.691131,4
629,635,0.709072,4
629,636,0.709072,4
629,637,0.705525,4
629,638,0.695378,4
629,639,0.024093,4
629,640,0.029521,4
629,641,0.029882,4
629,642,0.024093,4
629,644,0.026595,4
629,645,0.036835,4
629,646,0.034197,4
629,647,0.03433,4
629,648,0.029923,4
629,649,0.025244,4
629,650,0.025244,4
629,1039,0.010212,4
629,2811,0.001967,4
629,3639,0.008393,4
629,4265,0.07154,4
630,631,0.680723,4
630,632,0.700455,4
630,633,0.687252,4
630,634,0.686233,4
630,635,0.700455,4
630,636,0.700455,4
630,637,0.693448,4
630,638,0.683425,4
630,639,0.023722,4
630,640,0.029065,4
630,641,0.029419,4
630,642,0.023722,4
630,644,0.026183,4
630,645,0.034985,4
630,646,0.033658,4
630,647,0.033791,4
630,648,0.029472,4
630,649,0.023071,4
630,650,0.023071,4
630,1039,0.010331,4
630,2811,0.001922,4
630,3639,0.007829,4
630,4265,0.070528,4
631,632,0.952526,4
631,633,0.96513,4
631,634,0.969894,4
631,635,0.952526,4
631,636,0.952526,4
631,637,0.952526,4
631,638,0.942504,4
631,639,0.007487,4
631,640,0.011323,4
631,641,0.011864,4
631,642,0.007487,4
631,644,0.014943,4
631,645,0.023362,4
631,646,0.023737,4
631,647,0.0208,4
631,648,0.018911,4
631,649,0.015797,4
631,650,0.015797,4
631,1039,0.006425,4
631,2811,0.001574,4
631,3639,0.004981,4
631,4265,0.051448,4
632,633,0.982457,4
632,634,0.98224,4
632,635,1,4
632,636,1,4
632,637,0.989848,4
632,638,0.979678,4
632,639,0.007654,4
632,640,0.011563,4
632,641,0.012114,4
632,642,0.007654,4
632,644,0.015232,4
632,645,0.025089,4
632,646,0.021524,4
632,647,0.021204,4
632,648,0.019257,4
632,649,0.016074,4
632,650,0.016074,4
632,1039,0.005918,4
632,2811,0.001354,4
632,3639,0.005503,4
632,4265,0.052294,4
633,634,0.965025,4
633,635,0.982457,4
633,636,0.982457,4
633,637,0.982457,4
633,638,0.972465,4
633,639,0.007403,4
633,640,0.011204,4
633,641,0.011739,4
633,642,0.007403,4
633,644,0.014803,4
633,645,0.024374,4
633,646,0.023521,4
633,647,0.020605,4
633,648,0.018748,4
633,649,0.015667,4
633,650,0.015667,4
633,1039,0.006176,4
633,2811,0.001214,4
633,3639,0.005756,4
633,4265,0.052296,4
634,635,0.98224,4
634,636,0.98224,4
634,637,0.972087,4
634,638,0.96173,4
634,639,0.008004,4
634,640,0.012063,4
634,641,0.012634,4
634,642,0.008004,4
634,644,0.015826,4
634,645,0.024777,4
634,646,0.022369,4
634,647,0.022033,4
634,648,0.019956,4
634,649,0.016632,4
634,650,0.016632,4
634,1039,0.005905,4
634,2811,0.00123,4
634,3639,0.005143,4
634,4265,0.050822,4
635,636,1,4
635,637,0.989848,4
635,638,0.979678,4
635,639,0.007654,4
635,640,0.011563,4
635,641,0.012114,4
635,642,0.007654,4
635,644,0.015232,4
635,645,0.025089,4
635,646,0.021524,4
635,647,0.021204,4
635,648,0.019256,4
635,649,0.016074,4
635,650,0.016074,4
635,1039,0.005918,4
635,2811,0.001354,4
635,3639,0.005503,4
635,4265,0.052294,4
636,637,0.989848,4
636,638,0.979678,4
636,639,0.007654,4
636,640,0.011563,4
636,641,0.012114,4
636,642,0.007654,4
636,644,0.015232,4
636,645,0.025089,4
636,646,0.021524,4
636,647,0.021204,4
636,648,0.019257,4
636,649,0.016074,4
636,650,0.016074,4
636,1039,0.005918,4
636,2811,0.001354,4
636,3639,0.005503,4
636,4265,0.052294,4
637,638,0.989822,4
637,639,0.007654,4
637,640,0.011563,4
637,641,0.012114,4
637,642,0.007654,4
637,644,0.015232,4
637,645,0.025089,4
637,646,0.021524,4
637,647,0.021204,4
637,648,0.019256,4
637,649,0.016074,4
637,650,0.016074,4
637,1039,0.005918,4
637,2811,0.001483,4
637,3639,0.005503,4
637,4265,0.05292,4
638,639,0.00778,4
638,640,0.011747,4
638,641,0.012305,4
638,642,0.00778,4
638,644,0.014129,4
638,645,0.022934,4
638,646,0.019304,4
638,647,0.018972,4
638,648,0.018006,4
638,649,0.016291,4
638,650,0.016291,4
638,1039,0.005834,4
638,2811,0.001341,4
638,3639,0.005419,4
638,4265,0.052332,4
639,640,0.748914,4
639,641,0.736382,4
639,642,1,4
639,643,0.004236,4
639,644,0.554258,4
639,645,0.29874,4
639,646,0.339788,4
639,647,0.348003,4
639,648,0.421241,4
639,649,0.155559,4
639,650,0.155559,4
639,1039,0.001468,4
639,1776,0.005088,4
639,1813,0.001837,4
639,2619,0.00117,4
639,2811,0.001037,4
639,2844,0.021566,4
639,3450,0.011154,4
639,3639,0.001535,4
639,4265,0.007441,4
639,4307,0.002675,4
639,4992,0.004379,4
639,6586,0.02965,4
640,641,0.98332,4
640,642,0.748914,4
640,643,0.002233,4
640,644,0.504895,4
640,645,0.253116,4
640,646,0.291128,4
640,647,0.298349,4
640,648,0.327685,4
640,649,0.120636,4
640,650,0.120636,4
640,1039,0.00162,4
640,1776,0.00575,4
640,1813,0.003918,4
640,2811,0.001219,4
640,3450,0.014217,4
640,3639,0.002063,4
640,3979,0.002578,4
640,4265,0.011832,4
640,4307,0.005745,4
640,4992,0.007801,4
640,6586,0.036517,4
641,642,0.736382,4
641,643,0.002053,4
641,644,0.496238,4
641,645,0.248395,4
641,646,0.285832,4
641,647,0.292945,4
641,648,0.321943,4
641,649,0.118423,4
641,650,0.118423,4
641,1039,0.001395,4
641,1776,0.005758,4
641,1813,0.004421,4
641,2811,0.001472,4
641,3450,0.014732,4
641,3639,0.002179,4
641,3979,0.002456,4
641,4265,0.012016,4
641,4307,0.006532,4
641,4992,0.008171,4
641,6586,0.03689,4
642,643,0.004236,4
642,644,0.554258,4
642,645,0.29874,4
642,646,0.339788,4
642,647,0.348003,4
642,648,0.421241,4
642,649,0.155559,4
642,650,0.155559,4
642,1039,0.001468,4
642,1776,0.005088,4
642,1813,0.001837,4
642,2619,0.00117,4
642,2811,0.001037,4
642,2844,0.021566,4
642,3450,0.011154,4
642,3639,0.001535,4
642,4265,0.007441,4
642,4307,0.002675,4
642,4992,0.004379,4
642,6586,0.02965,4
643,4265,0.001608,4
643,6586,0.001169,4
644,645,0.37792,4
644,646,0.433155,4
644,647,0.44355,4
644,648,0.540346,4
644,649,0.20894,4
644,650,0.20894,4
644,1776,0.003362,4
644,1813,0.002294,4
644,2619,0.003559,4
644,2844,0.016865,4
644,3450,0.009009,4
644,4265,0.01337,4
644,4307,0.002997,4
644,4992,0.003932,4
644,6328,0.001222,4
644,6586,0.03606,4
645,646,0.815216,4
645,647,0.834679,4
645,648,0.535508,4
645,649,0.129329,4
645,650,0.129329,4
645,1039,0.002267,4
645,1776,0.012846,4
645,3419,0.002861,4
645,3450,0.008873,4
645,4265,0.018437,4
645,4307,0.002025,4
645,4992,0.005859,4
645,6586,0.044627,4
646,647,0.977139,4
646,648,0.61658,4
646,649,0.14853,4
646,650,0.14853,4
646,1039,0.00253,4
646,1776,0.012123,4
646,1813,0.002376,4
646,3419,0.00255,4
646,3450,0.01162,4
646,4265,0.018333,4
646,4307,0.004008,4
646,4992,0.007669,4
646,6586,0.037401,4
647,648,0.631056,4
647,649,0.15226,4
647,650,0.15226,4
647,1039,0.002352,4
647,1776,0.011891,4
647,1813,0.00213,4
647,3419,0.002327,4
647,3450,0.01092,4
647,4265,0.019036,4
647,4307,0.003946,4
647,4992,0.007142,4
647,6586,0.037789,4
648,649,0.231356,4
648,650,0.231356,4
648,1039,0.001349,4
648,1776,0.006668,4
648,2602,0.002678,4
648,3419,0.001426,4
648,3450,0.003171,4
648,4265,0.012122,4
648,4307,0.001632,4
648,4992,0.005193,4
648,6586,0.027856,4
649,650,1,4
649,1039,0.002622,4
649,1776,0.005545,4
649,2844,0.008515,4
649,3419,0.001435,4
649,3450,0.001408,4
649,4265,0.009468,4
649,4307,0.0011,4
649,4992,0.005101,4
649,6586,0.016727,4
650,1039,0.002622,4
650,1776,0.005545,4
650,2844,0.008515,4
650,3419,0.001435,4
650,3450,0.001408,4
650,4265,0.009468,4
650,4307,0.0011,4
650,4992,0.005101,4
650,6586,0.016727,4
651,652,0.992225,4
651,653,0.001368,4
651,654,0.022859,4
651,655,0.025545,4
651,2602,0.002687,4
651,3109,0.001382,4
651,4023,0.001116,4
651,4627,0.006809,4
651,4992,0.021265,4
651,6362,0.003057,4
651,6586,0.049376,4
652,653,0.001367,4
652,654,0.0229,4
652,655,0.025265,4
652,2602,0.00256,4
652,3109,0.001531,4
652,4023,0.001282,4
652,4627,0.006682,4
652,4992,0.021022,4
652,6362,0.002838,4
652,6586,0.049116,4
653,675,0.015193,4
653,1190,0.017847,4
653,2514,0.015193,4
653,2621,0.005216,4
653,4173,0.036428,4
653,6434,0.036428,4
654,655,0.905789,4
654,2602,0.008047,4
654,3109,0.004012,4
654,4023,0.001746,4
654,4627,0.011245,4
654,4992,0.039732,4
654,6362,0.007452,4
655,2602,0.010478,4
655,3109,0.004266,4
655,4023,0.003005,4
655,4627,0.013668,4
655,4992,0.047912,4
655,6362,0.011148,4
656,657,0.125319,4
656,658,0.069749,4
656,659,0.063361,4
656,1178,0.001892,4
656,1189,0.004827,4
656,1372,0.011803,4
656,1499,0.006322,4
656,1809,0.001048,4
656,1999,0.002413,4
656,2743,0.005927,4
656,4034,0.001243,4
656,4219,0.005996,4
656,6571,0.005874,4
657,658,0.113895,4
657,659,0.106197,4
657,1178,0.012361,4
657,1189,0.007724,4
657,1372,0.027983,4
657,1499,0.012516,4
657,1809,0.001319,4
657,1999,0.003242,4
657,2743,0.010178,4
657,2923,0.002292,4
657,3183,0.003604,4
657,3299,0.004367,4
657,3384,0.004058,4
657,4034,0.005945,4
657,4114,0.00102,4
657,4219,0.010295,4
657,6571,0.019571,4
658,659,0.975964,4
658,1178,0.034069,4
658,1189,0.018767,4
658,1372,0.100247,4
658,1499,0.04712,4
658,1809,0.001829,4
658,1999,0.015905,4
658,2743,0.057222,4
658,2923,0.008257,4
658,3183,0.013684,4
658,3299,0.016847,4
658,3384,0.021529,4
658,4034,0.012867,4
658,4219,0.05762,4
658,4385,0.001588,4
658,6571,0.075038,4
659,1178,0.034719,4
659,1189,0.018072,4
659,1372,0.096694,4
659,1499,0.048147,4
659,1809,0.001547,4
659,1999,0.017448,4
659,2743,0.055382,4
659,2923,0.009357,4
659,3183,0.014638,4
659,3299,0.015647,4
659,3384,0.01993,4
659,4034,0.012732,4
659,4219,0.055771,4
659,4385,0.001576,4
659,6571,0.071218,4
660,4313,0.002145,4
660,4565,0.001967,4
661,1548,0.002384,4
661,2982,0.001151,4
661,4878,0.008496,4
661,5282,0.004527,4
661,5888,0.001139,4
661,6149,0.003352,4
661,6345,0.006448,4
662,663,0.63505,4
662,664,0.710472,4
662,1313,0.003275,4
662,5552,0.014819,4
662,6534,0.004962,4
662,6653,0.005717,4
663,664,0.705762,4
663,1313,0.003314,4
663,5552,0.007901,4
663,6534,0.004998,4
663,6653,0.00268,4
664,1065,0.004159,4
664,1313,0.00196,4
664,5552,0.022035,4
664,6534,0.005751,4
664,6653,0.003956,4
665,1933,0.047083,4
665,2089,0.008373,4
665,2344,0.004063,4
665,3464,0.021108,4
665,3926,0.0013,4
665,4437,0.011877,4
665,5836,0.002135,4
665,6666,0.002552,4
666,678,0.033397,4
666,679,0.031426,4
666,1204,0.001121,4
666,1252,0.032772,4
666,1316,0.009746,4
666,2940,0.001121,4
666,3065,0.001579,4
666,3658,0.025368,4
666,3864,0.021597,4
666,5353,0.012659,4
666,5704,0.021597,4
667,1139,0.040849,4
667,1969,0.014512,4
667,4107,0.005058,4
667,5669,0.005385,4
668,669,0.817534,4
668,670,0.42655,4
668,671,0.357731,4
668,672,0.357731,4
668,673,0.598582,4
668,674,0.372783,4
669,670,0.521747,4
669,671,0.437572,4
669,672,0.437572,4
669,673,0.732177,4
669,674,0.455982,4
670,671,0.838676,4
670,672,0.838676,4
670,673,0.380908,4
670,674,0.873966,4
670,4715,0.001279,4
671,672,1,4
671,673,0.59763,4
671,674,0.959621,4
671,4715,0.001012,4
672,673,0.59763,4
672,674,0.959621,4
672,4715,0.001012,4
673,674,0.541776,4
675,1715,0.008831,4
675,2621,0.006893,4
675,2661,0.006854,4
675,3658,0.055957,4
675,3972,0.027923,4
675,5998,0.009699,4
676,1067,0.003215,4
676,1390,0.011827,4
676,4395,0.022172,4
676,4715,0.012505,4
677,1359,0.001256,4
677,1900,0.005325,4
677,2219,0.001758,4
677,4542,0.001794,4
677,5157,0.002196,4
678,679,0.944064,4
678,1237,0.006144,4
678,1593,0.01898,4
678,3268,0.028847,4
678,5019,0.058454,4
678,5983,0.014516,4
678,6261,0.006121,4
678,6332,0.01231,4
679,1237,0.006131,4
679,1593,0.017889,4
679,3268,0.027212,4
679,5019,0.055185,4
679,5983,0.013642,4
679,6261,0.005641,4
680,681,0.776438,4
680,1188,0.001335,4
681,1188,0.001247,4
681,2373,0.001742,4
681,2962,0.001148,4
681,4008,0.009102,4
682,683,0.420242,4
682,684,0.004311,4
682,1467,0.04508,4
682,2415,0.04508,4
682,2587,0.016857,4
682,3145,0.001994,4
682,3433,0.023565,4
682,4779,0.004237,4
682,4917,0.018304,4
683,684,0.008255,4
683,685,0.007187,4
683,686,0.00963,4
683,1467,0.076561,4
683,2415,0.076561,4
683,4749,0.006289,4
683,5409,0.006289,4
683,5775,0.014713,4
684,685,0.376483,4
684,686,0.487248,4
684,1879,0.001491,4
684,2584,0.007439,4
684,3145,0.002484,4
685,686,0.720153,4
685,1879,0.001011,4
685,2584,0.003094,4
685,3145,0.00579,4
685,4964,0.00175,4
686,836,0.001026,4
686,2584,0.004497,4
686,3145,0.003687,4
686,4964,0.001208,4
687,3169,0.003758,4
688,2854,0.08281,4
688,3453,0.001722,4
688,3957,0.166339,4
688,4872,0.013208,4
688,5535,0.032694,4
689,1021,0.029829,4
689,1455,0.0017,4
689,1503,0.008405,4
689,1851,0.008691,4
689,2287,0.037552,4
689,3239,0.04222,4
689,4438,0.011633,4
689,4578,0.006742,4
689,4607,0.007884,4
689,4684,0.009452,4
689,4703,0.00104,4
689,4724,0.00549,4
689,4859,0.015776,4
689,4933,0.004735,4
689,4970,0.001616,4
689,5041,0.005732,4
689,5058,0.00125,4
689,5091,0.01961,4
689,5258,0.001244,4
689,5392,0.005289,4
689,5446,0.002721,4
689,5716,0.019963,4
689,5769,0.037552,4
689,5941,0.00809,4
689,5976,0.005102,4
689,6018,0.010292,4
689,6125,0.001796,4
690,692,0.010183,4
690,694,0.23307,4
690,695,0.140786,4
690,696,0.040995,4
690,697,0.021653,4
690,698,0.0319,4
690,699,0.030824,4
690,701,0.038417,4
690,702,0.038417,4
690,703,0.033679,4
690,704,0.032858,4
690,705,0.034932,4
690,706,0.033685,4
690,707,0.032858,4
690,708,0.033065,4
690,709,0.08125,4
690,710,0.075973,4
690,711,0.070838,4
690,712,0.070838,4
690,713,0.075973,4
690,714,0.079724,4
690,715,0.006263,4
690,716,0.109171,4
690,717,0.072472,4
690,718,0.072472,4
690,719,0.071606,4
690,720,0.072472,4
690,721,0.073354,4
690,722,0.106347,4
690,723,0.074971,4
690,724,0.080502,4
690,725,0.069216,4
690,726,0.108552,4
690,727,0.089179,4
690,728,0.073537,4
690,729,0.074254,4
690,730,0.100672,4
690,731,0.106347,4
690,732,0.068051,4
690,733,0.067148,4
690,734,0.090667,4
690,735,0.07553,4
690,736,0.080777,4
690,737,0.073354,4
690,738,0.10457,4
690,739,0.10457,4
690,740,0.07517,4
690,741,0.10457,4
690,742,0.10457,4
690,743,0.099328,4
690,744,0.099328,4
690,745,0.080407,4
690,746,0.007789,4
690,747,0.007684,4
690,748,0.010472,4
690,749,0.009955,4
690,750,0.006993,4
690,751,0.005776,4
690,752,0.006715,4
690,753,0.010169,4
690,754,0.005822,4
690,755,0.009316,4
690,756,0.006063,4
690,757,0.065438,4
690,758,0.009785,4
690,759,0.065438,4
690,760,0.060497,4
690,761,0.064753,4
690,762,0.006037,4
690,763,0.005009,4
690,764,0.091424,4
690,765,0.005174,4
690,766,0.005241,4
690,767,0.075608,4
690,768,0.069055,4
690,769,0.067089,4
690,771,0.010107,4
690,772,0.010515,4
690,773,0.014754,4
690,774,0.014754,4
690,775,0.011314,4
690,776,0.053124,4
690,777,0.085931,4
690,778,0.011128,4
690,779,0.048182,4
690,780,0.010652,4
690,781,0.013757,4
690,1534,0.00238,4
690,1708,0.001004,4
690,2091,0.004881,4
690,2377,0.001241,4
690,2487,0.021175,4
690,3141,0.002167,4
690,3222,0.007025,4
690,3932,0.027118,4
690,4080,0.066649,4
690,6626,0.014868,4
691,692,0.073324,4
691,693,0.009376,4
691,697,0.015013,4
691,698,0.013474,4
691,699,0.010489,4
691,701,0.017994,4
691,702,0.017994,4
691,703,0.011141,4
691,704,0.002973,4
691,705,0.003089,4
691,706,0.002748,4
691,707,0.00271,4
691,708,0.002463,4
691,715,0.004131,4
691,724,0.011883,4
691,725,0.012214,4
691,726,0.003716,4
691,727,0.007633,4
691,728,0.005842,4
691,730,0.00628,4
691,732,0.006043,4
691,733,0.009925,4
691,734,0.00752,4
691,735,0.006575,4
691,736,0.005843,4
691,738,0.006443,4
691,739,0.006443,4
691,741,0.006443,4
691,742,0.006443,4
691,743,0.005674,4
691,744,0.005674,4
691,745,0.00408,4
691,746,0.00431,4
691,747,0.002708,4
691,748,0.004867,4
691,749,0.004694,4
691,750,0.003038,4
691,751,0.003255,4
691,752,0.003632,4
691,753,0.004458,4
691,754,0.002867,4
691,755,0.005252,4
691,756,0.002928,4
691,757,0.001986,4
691,758,0.004614,4
691,759,0.001986,4
691,760,0.007257,4
691,761,0.001845,4
691,762,0.002621,4
691,763,0.003036,4
691,764,0.001559,4
691,765,0.002905,4
691,766,0.002107,4
691,767,0.002386,4
691,770,0.005306,4
691,771,0.004606,4
691,772,0.004687,4
691,773,0.006362,4
691,774,0.006362,4
691,775,0.002777,4
691,776,0.011977,4
691,777,0.017616,4
691,778,0.003084,4
691,779,0.010405,4
691,780,0.00292,4
691,781,0.002665,4
691,1708,0.00127,4
691,1911,0.001143,4
691,2091,0.008746,4
691,2487,0.002367,4
691,3141,0.001878,4
691,3932,0.007617,4
691,4080,0.010561,4
691,4756,0.002754,4
691,6626,0.006767,4
692,693,0.024225,4
692,694,0.007762,4
692,695,0.017974,4
692,697,0.097615,4
692,698,0.109999,4
692,699,0.091773,4
692,701,0.119482,4
692,702,0.119482,4
692,703,0.106552,4
692,704,0.013442,4
692,705,0.014969,4
692,706,0.007217,4
692,707,0.00898,4
692,708,0.009088,4
692,709,0.016723,4
692,710,0.017728,4
692,711,0.018495,4
692,712,0.018495,4
692,713,0.01143,4
692,714,0.014246,4
692,715,0.012184,4
692,716,0.002233,4
692,717,0.015712,4
692,718,0.015712,4
692,719,0.015476,4
692,720,0.015712,4
692,721,0.015954,4
692,722,0.001406,4
692,723,0.015253,4
692,724,0.060052,4
692,725,0.058885,4
692,726,0.02368,4
692,727,0.07021,4
692,728,0.043852,4
692,729,0.0162,4
692,730,0.061637,4
692,731,0.001406,4
692,732,0.054686,4
692,733,0.054736,4
692,734,0.068984,4
692,735,0.053455,4
692,736,0.043136,4
692,737,0.015954,4
692,738,0.062558,4
692,739,0.062558,4
692,740,0.016451,4
692,741,0.062558,4
692,742,0.062558,4
692,743,0.059278,4
692,744,0.059278,4
692,745,0.055258,4
692,746,0.01084,4
692,747,0.005831,4
692,748,0.008849,4
692,749,0.008414,4
692,750,0.005055,4
692,751,0.005165,4
692,752,0.007839,4
692,753,0.00883,4
692,754,0.005391,4
692,755,0.009393,4
692,756,0.005607,4
692,757,0.011861,4
692,758,0.00985,4
692,759,0.011861,4
692,760,0.015249,4
692,761,0.011695,4
692,762,0.00411,4
692,763,0.004307,4
692,764,0.005831,4
692,765,0.004638,4
692,766,0.002035,4
692,767,0.019091,4
692,768,0.00261,4
692,769,0.002466,4
692,771,0.012011,4
692,772,0.012443,4
692,773,0.007267,4
692,774,0.007267,4
692,775,0.012157,4
692,776,0.02859,4
692,777,0.07581,4
692,778,0.015052,4
692,779,0.036244,4
692,780,0.014476,4
692,781,0.013176,4
692,1708,0.002533,4
692,1911,0.002513,4
692,2091,0.004491,4
692,2487,0.019195,4
692,3141,0.003175,4
692,3222,0.006044,4
692,3434,0.002437,4
692,3932,0.029019,4
692,4080,0.059981,4
692,6626,0.0053,4
693,694,0.008591,4
693,695,0.00508,4
693,696,0.02274,4
693,697,0.00765,4
693,698,0.001997,4
693,699,0.006643,4
693,701,0.005534,4
693,702,0.005534,4
693,703,0.006074,4
693,704,0.003207,4
693,705,0.00317,4
693,706,0.003029,4
693,707,0.003207,4
693,708,0.003241,4
693,709,0.006553,4
693,710,0.006922,4
693,711,0.006379,4
693,712,0.006379,4
693,713,0.006922,4
693,714,0.00732,4
693,715,0.046707,4
693,716,0.009419,4
693,717,0.007019,4
693,718,0.007019,4
693,719,0.006922,4
693,720,0.007019,4
693,721,0.007117,4
693,722,0.009827,4
693,723,0.007796,4
693,724,0.04462,4
693,725,0.016589,4
693,726,0.008566,4
693,727,0.012454,4
693,728,0.013871,4
693,729,0.007217,4
693,730,0.007169,4
693,731,0.009827,4
693,732,0.019582,4
693,733,0.061446,4
693,734,0.012224,4
693,735,0.024774,4
693,736,0.019768,4
693,737,0.007117,4
693,738,0.009129,4
693,739,0.009129,4
693,740,0.00732,4
693,741,0.009129,4
693,742,0.009129,4
693,743,0.008595,4
693,744,0.008595,4
693,745,0.006714,4
693,746,0.082512,4
693,747,0.081412,4
693,748,0.0816,4
693,749,0.078659,4
693,750,0.086009,4
693,751,0.086985,4
693,752,0.084149,4
693,753,0.08041,4
693,754,0.086715,4
693,755,0.0839,4
693,756,0.088506,4
693,757,0.008096,4
693,758,0.086876,4
693,759,0.008096,4
693,760,0.027655,4
693,761,0.008002,4
693,762,0.088997,4
693,763,0.091096,4
693,764,0.00753,4
693,765,0.082296,4
